Training: 2023-10-30 11:10:51,987-rank_id: 0
Training: 2023-10-31 06:37:59,685-Speed 1025.59 samples/sec   Loss 8.7050 ArcLoss 5.5253 MSE 3.1797  Epoch: 14   Global Step: 188850   Required: 28 hours
Training: 2023-10-31 06:38:17,733-Speed 1063.91 samples/sec   Loss 8.2530 ArcLoss 5.0880 MSE 3.1649  Epoch: 14   Global Step: 188900   Required: 28 hours
Training: 2023-10-31 06:38:35,218-Speed 1098.16 samples/sec   Loss 8.1947 ArcLoss 5.0483 MSE 3.1464  Epoch: 14   Global Step: 188950   Required: 28 hours
Training: 2023-10-31 06:38:52,329-Speed 1122.15 samples/sec   Loss 8.2173 ArcLoss 5.0739 MSE 3.1433  Epoch: 14   Global Step: 189000   Required: 28 hours
Training: 2023-10-31 06:39:09,383-Speed 1125.91 samples/sec   Loss 8.2732 ArcLoss 5.1119 MSE 3.1613  Epoch: 14   Global Step: 189050   Required: 28 hours
Training: 2023-10-31 06:39:26,506-Speed 1121.37 samples/sec   Loss 8.1750 ArcLoss 5.0435 MSE 3.1315  Epoch: 14   Global Step: 189100   Required: 28 hours
Training: 2023-10-31 06:39:43,650-Speed 1120.00 samples/sec   Loss 8.4168 ArcLoss 5.2263 MSE 3.1906  Epoch: 14   Global Step: 189150   Required: 28 hours
Training: 2023-10-31 06:40:00,694-Speed 1126.57 samples/sec   Loss 8.3434 ArcLoss 5.1667 MSE 3.1768  Epoch: 14   Global Step: 189200   Required: 28 hours
Training: 2023-10-31 06:40:18,100-Speed 1103.12 samples/sec   Loss 8.3586 ArcLoss 5.2197 MSE 3.1390  Epoch: 14   Global Step: 189250   Required: 28 hours
Training: 2023-10-31 06:40:35,718-Speed 1089.87 samples/sec   Loss 8.2721 ArcLoss 5.1021 MSE 3.1700  Epoch: 14   Global Step: 189300   Required: 28 hours
Training: 2023-10-31 06:40:51,742-Speed 1198.22 samples/sec   Loss 8.2413 ArcLoss 5.1101 MSE 3.1312  Epoch: 14   Global Step: 189350   Required: 27 hours
Training: 2023-10-31 06:41:09,066-Speed 1108.40 samples/sec   Loss 8.4897 ArcLoss 5.2836 MSE 3.2061  Epoch: 14   Global Step: 189400   Required: 27 hours
Training: 2023-10-31 06:41:26,411-Speed 1107.00 samples/sec   Loss 8.4327 ArcLoss 5.2653 MSE 3.1673  Epoch: 14   Global Step: 189450   Required: 27 hours
Training: 2023-10-31 06:41:43,303-Speed 1136.70 samples/sec   Loss 8.3929 ArcLoss 5.2190 MSE 3.1739  Epoch: 14   Global Step: 189500   Required: 27 hours
Training: 2023-10-31 06:42:00,284-Speed 1130.76 samples/sec   Loss 8.3076 ArcLoss 5.1346 MSE 3.1730  Epoch: 14   Global Step: 189550   Required: 27 hours
Training: 2023-10-31 06:42:17,470-Speed 1117.23 samples/sec   Loss 8.3835 ArcLoss 5.2186 MSE 3.1649  Epoch: 14   Global Step: 189600   Required: 27 hours
Training: 2023-10-31 06:42:34,225-Speed 1145.98 samples/sec   Loss 8.3399 ArcLoss 5.1931 MSE 3.1468  Epoch: 14   Global Step: 189650   Required: 27 hours
Training: 2023-10-31 06:42:51,050-Speed 1141.23 samples/sec   Loss 8.4756 ArcLoss 5.2959 MSE 3.1797  Epoch: 14   Global Step: 189700   Required: 27 hours
Training: 2023-10-31 06:43:08,034-Speed 1130.55 samples/sec   Loss 8.4885 ArcLoss 5.3227 MSE 3.1659  Epoch: 14   Global Step: 189750   Required: 27 hours
Training: 2023-10-31 06:43:25,416-Speed 1104.66 samples/sec   Loss 8.4300 ArcLoss 5.2894 MSE 3.1405  Epoch: 14   Global Step: 189800   Required: 27 hours
Training: 2023-10-31 06:43:42,944-Speed 1095.45 samples/sec   Loss 8.2712 ArcLoss 5.1330 MSE 3.1383  Epoch: 14   Global Step: 189850   Required: 27 hours
Training: 2023-10-31 06:44:00,253-Speed 1109.30 samples/sec   Loss 8.5030 ArcLoss 5.3277 MSE 3.1752  Epoch: 14   Global Step: 189900   Required: 27 hours
Training: 2023-10-31 06:44:17,656-Speed 1103.35 samples/sec   Loss 8.3815 ArcLoss 5.2120 MSE 3.1694  Epoch: 14   Global Step: 189950   Required: 27 hours
Training: 2023-10-31 06:44:35,120-Speed 1099.46 samples/sec   Loss 8.5515 ArcLoss 5.3810 MSE 3.1705  Epoch: 14   Global Step: 190000   Required: 27 hours
Training: 2023-10-31 06:44:51,983-Speed 1138.64 samples/sec   Loss 8.5449 ArcLoss 5.3514 MSE 3.1935  Epoch: 14   Global Step: 190050   Required: 27 hours
Training: 2023-10-31 06:45:09,268-Speed 1110.86 samples/sec   Loss 8.4170 ArcLoss 5.2695 MSE 3.1476  Epoch: 14   Global Step: 190100   Required: 27 hours
Training: 2023-10-31 06:45:26,785-Speed 1096.18 samples/sec   Loss 8.4694 ArcLoss 5.3186 MSE 3.1508  Epoch: 14   Global Step: 190150   Required: 27 hours
Training: 2023-10-31 06:45:43,820-Speed 1127.12 samples/sec   Loss 8.4037 ArcLoss 5.2473 MSE 3.1565  Epoch: 14   Global Step: 190200   Required: 27 hours
Training: 2023-10-31 06:46:01,182-Speed 1105.96 samples/sec   Loss 8.3412 ArcLoss 5.2272 MSE 3.1139  Epoch: 14   Global Step: 190250   Required: 27 hours
Training: 2023-10-31 06:46:18,010-Speed 1140.96 samples/sec   Loss 8.4724 ArcLoss 5.2963 MSE 3.1761  Epoch: 14   Global Step: 190300   Required: 27 hours
Training: 2023-10-31 06:46:34,917-Speed 1135.70 samples/sec   Loss 8.4785 ArcLoss 5.3301 MSE 3.1483  Epoch: 14   Global Step: 190350   Required: 27 hours
Training: 2023-10-31 06:46:52,340-Speed 1102.08 samples/sec   Loss 8.4951 ArcLoss 5.3211 MSE 3.1740  Epoch: 14   Global Step: 190400   Required: 27 hours
Training: 2023-10-31 06:47:09,293-Speed 1132.61 samples/sec   Loss 8.5631 ArcLoss 5.3870 MSE 3.1761  Epoch: 14   Global Step: 190450   Required: 27 hours
Training: 2023-10-31 06:47:27,037-Speed 1082.15 samples/sec   Loss 8.6776 ArcLoss 5.4646 MSE 3.2130  Epoch: 14   Global Step: 190500   Required: 27 hours
Training: 2023-10-31 06:47:44,047-Speed 1128.82 samples/sec   Loss 8.6129 ArcLoss 5.4451 MSE 3.1678  Epoch: 14   Global Step: 190550   Required: 27 hours
Training: 2023-10-31 06:48:01,275-Speed 1114.48 samples/sec   Loss 8.5711 ArcLoss 5.3960 MSE 3.1752  Epoch: 14   Global Step: 190600   Required: 27 hours
Training: 2023-10-31 06:48:18,480-Speed 1116.08 samples/sec   Loss 8.5799 ArcLoss 5.3904 MSE 3.1894  Epoch: 14   Global Step: 190650   Required: 27 hours
Training: 2023-10-31 06:48:35,838-Speed 1106.17 samples/sec   Loss 8.5063 ArcLoss 5.3440 MSE 3.1623  Epoch: 14   Global Step: 190700   Required: 27 hours
Training: 2023-10-31 06:48:53,552-Speed 1083.92 samples/sec   Loss 8.4835 ArcLoss 5.3399 MSE 3.1436  Epoch: 14   Global Step: 190750   Required: 27 hours
Training: 2023-10-31 06:49:10,859-Speed 1109.49 samples/sec   Loss 8.4012 ArcLoss 5.2547 MSE 3.1466  Epoch: 14   Global Step: 190800   Required: 27 hours
Training: 2023-10-31 06:49:28,506-Speed 1088.04 samples/sec   Loss 8.3857 ArcLoss 5.2508 MSE 3.1349  Epoch: 14   Global Step: 190850   Required: 27 hours
Training: 2023-10-31 06:49:46,426-Speed 1071.51 samples/sec   Loss 8.6161 ArcLoss 5.4428 MSE 3.1733  Epoch: 14   Global Step: 190900   Required: 27 hours
Training: 2023-10-31 06:50:04,027-Speed 1090.92 samples/sec   Loss 8.4177 ArcLoss 5.2902 MSE 3.1274  Epoch: 14   Global Step: 190950   Required: 27 hours
Training: 2023-10-31 06:50:21,386-Speed 1106.15 samples/sec   Loss 8.7174 ArcLoss 5.5245 MSE 3.1928  Epoch: 14   Global Step: 191000   Required: 27 hours
Training: 2023-10-31 06:50:38,738-Speed 1106.52 samples/sec   Loss 8.5056 ArcLoss 5.3648 MSE 3.1408  Epoch: 14   Global Step: 191050   Required: 27 hours
Training: 2023-10-31 06:50:56,181-Speed 1100.79 samples/sec   Loss 8.5800 ArcLoss 5.4146 MSE 3.1653  Epoch: 14   Global Step: 191100   Required: 27 hours
Training: 2023-10-31 06:51:13,856-Speed 1086.37 samples/sec   Loss 8.5065 ArcLoss 5.3683 MSE 3.1382  Epoch: 14   Global Step: 191150   Required: 27 hours
Training: 2023-10-31 06:51:31,666-Speed 1078.09 samples/sec   Loss 8.5317 ArcLoss 5.3704 MSE 3.1613  Epoch: 14   Global Step: 191200   Required: 27 hours
Training: 2023-10-31 06:51:49,074-Speed 1103.00 samples/sec   Loss 8.5763 ArcLoss 5.4152 MSE 3.1610  Epoch: 14   Global Step: 191250   Required: 27 hours
Training: 2023-10-31 06:52:06,337-Speed 1112.31 samples/sec   Loss 8.4528 ArcLoss 5.3215 MSE 3.1313  Epoch: 14   Global Step: 191300   Required: 27 hours
Training: 2023-10-31 06:52:23,659-Speed 1108.46 samples/sec   Loss 8.4347 ArcLoss 5.3069 MSE 3.1278  Epoch: 14   Global Step: 191350   Required: 27 hours
Training: 2023-10-31 06:52:40,970-Speed 1109.19 samples/sec   Loss 8.6338 ArcLoss 5.4585 MSE 3.1753  Epoch: 14   Global Step: 191400   Required: 27 hours
Training: 2023-10-31 06:52:58,305-Speed 1107.68 samples/sec   Loss 8.6875 ArcLoss 5.5156 MSE 3.1719  Epoch: 14   Global Step: 191450   Required: 27 hours
Training: 2023-10-31 06:53:15,657-Speed 1106.54 samples/sec   Loss 8.6074 ArcLoss 5.4192 MSE 3.1883  Epoch: 14   Global Step: 191500   Required: 27 hours
Training: 2023-10-31 06:53:32,911-Speed 1112.84 samples/sec   Loss 8.5398 ArcLoss 5.3831 MSE 3.1567  Epoch: 14   Global Step: 191550   Required: 27 hours
Training: 2023-10-31 06:53:50,260-Speed 1106.75 samples/sec   Loss 8.6074 ArcLoss 5.4444 MSE 3.1630  Epoch: 14   Global Step: 191600   Required: 27 hours
Training: 2023-10-31 06:54:07,546-Speed 1110.81 samples/sec   Loss 8.7019 ArcLoss 5.5161 MSE 3.1858  Epoch: 14   Global Step: 191650   Required: 27 hours
Training: 2023-10-31 06:54:24,896-Speed 1106.71 samples/sec   Loss 8.7513 ArcLoss 5.5451 MSE 3.2062  Epoch: 14   Global Step: 191700   Required: 27 hours
Training: 2023-10-31 06:54:42,273-Speed 1104.97 samples/sec   Loss 8.6098 ArcLoss 5.4380 MSE 3.1718  Epoch: 14   Global Step: 191750   Required: 27 hours
Training: 2023-10-31 06:54:59,414-Speed 1120.16 samples/sec   Loss 8.6077 ArcLoss 5.4507 MSE 3.1571  Epoch: 14   Global Step: 191800   Required: 27 hours
Training: 2023-10-31 06:55:16,825-Speed 1102.83 samples/sec   Loss 8.6169 ArcLoss 5.4409 MSE 3.1760  Epoch: 14   Global Step: 191850   Required: 27 hours
Training: 2023-10-31 06:55:34,552-Speed 1083.14 samples/sec   Loss 8.6707 ArcLoss 5.4827 MSE 3.1880  Epoch: 14   Global Step: 191900   Required: 27 hours
Training: 2023-10-31 06:55:52,238-Speed 1085.68 samples/sec   Loss 8.6298 ArcLoss 5.4583 MSE 3.1715  Epoch: 14   Global Step: 191950   Required: 27 hours
Training: 2023-10-31 06:56:09,712-Speed 1098.86 samples/sec   Loss 8.5565 ArcLoss 5.4314 MSE 3.1252  Epoch: 14   Global Step: 192000   Required: 27 hours
Training: 2023-10-31 06:56:26,977-Speed 1112.15 samples/sec   Loss 8.7801 ArcLoss 5.5871 MSE 3.1930  Epoch: 14   Global Step: 192050   Required: 27 hours
Training: 2023-10-31 06:56:44,392-Speed 1102.56 samples/sec   Loss 8.6475 ArcLoss 5.4706 MSE 3.1769  Epoch: 14   Global Step: 192100   Required: 27 hours
Training: 2023-10-31 06:57:01,757-Speed 1105.71 samples/sec   Loss 8.5792 ArcLoss 5.4400 MSE 3.1392  Epoch: 14   Global Step: 192150   Required: 27 hours
Training: 2023-10-31 06:57:19,048-Speed 1110.48 samples/sec   Loss 8.5973 ArcLoss 5.4409 MSE 3.1564  Epoch: 14   Global Step: 192200   Required: 27 hours
Training: 2023-10-31 06:57:36,340-Speed 1110.44 samples/sec   Loss 8.4582 ArcLoss 5.3210 MSE 3.1372  Epoch: 14   Global Step: 192250   Required: 27 hours
Training: 2023-10-31 06:57:53,639-Speed 1109.96 samples/sec   Loss 8.6143 ArcLoss 5.4406 MSE 3.1737  Epoch: 14   Global Step: 192300   Required: 27 hours
Training: 2023-10-31 06:58:10,873-Speed 1114.12 samples/sec   Loss 8.6727 ArcLoss 5.5045 MSE 3.1682  Epoch: 14   Global Step: 192350   Required: 27 hours
Training: 2023-10-31 06:58:28,145-Speed 1111.73 samples/sec   Loss 8.6363 ArcLoss 5.4647 MSE 3.1716  Epoch: 14   Global Step: 192400   Required: 27 hours
Training: 2023-10-31 06:58:45,411-Speed 1112.03 samples/sec   Loss 8.7611 ArcLoss 5.5613 MSE 3.1997  Epoch: 14   Global Step: 192450   Required: 27 hours
Training: 2023-10-31 06:59:02,485-Speed 1124.64 samples/sec   Loss 8.6879 ArcLoss 5.5189 MSE 3.1689  Epoch: 14   Global Step: 192500   Required: 27 hours
Training: 2023-10-31 06:59:19,808-Speed 1108.40 samples/sec   Loss 8.6888 ArcLoss 5.5001 MSE 3.1887  Epoch: 14   Global Step: 192550   Required: 27 hours
Training: 2023-10-31 06:59:37,163-Speed 1106.36 samples/sec   Loss 8.7503 ArcLoss 5.5743 MSE 3.1760  Epoch: 14   Global Step: 192600   Required: 27 hours
Training: 2023-10-31 06:59:54,487-Speed 1108.36 samples/sec   Loss 8.5869 ArcLoss 5.4425 MSE 3.1444  Epoch: 14   Global Step: 192650   Required: 27 hours
Training: 2023-10-31 07:00:12,411-Speed 1071.22 samples/sec   Loss 8.6769 ArcLoss 5.4963 MSE 3.1805  Epoch: 14   Global Step: 192700   Required: 27 hours
Training: 2023-10-31 07:00:29,809-Speed 1103.67 samples/sec   Loss 8.7768 ArcLoss 5.6040 MSE 3.1729  Epoch: 14   Global Step: 192750   Required: 27 hours
Training: 2023-10-31 07:00:47,163-Speed 1106.44 samples/sec   Loss 8.6983 ArcLoss 5.5321 MSE 3.1662  Epoch: 14   Global Step: 192800   Required: 27 hours
Training: 2023-10-31 07:01:04,505-Speed 1107.19 samples/sec   Loss 8.7033 ArcLoss 5.5171 MSE 3.1862  Epoch: 14   Global Step: 192850   Required: 27 hours
Training: 2023-10-31 07:01:21,840-Speed 1107.63 samples/sec   Loss 8.7076 ArcLoss 5.5016 MSE 3.2060  Epoch: 14   Global Step: 192900   Required: 27 hours
Training: 2023-10-31 07:01:39,252-Speed 1102.77 samples/sec   Loss 8.6876 ArcLoss 5.5235 MSE 3.1641  Epoch: 14   Global Step: 192950   Required: 27 hours
Training: 2023-10-31 07:01:56,599-Speed 1106.89 samples/sec   Loss 8.6540 ArcLoss 5.4951 MSE 3.1589  Epoch: 14   Global Step: 193000   Required: 27 hours
Training: 2023-10-31 07:02:13,918-Speed 1108.64 samples/sec   Loss 8.6104 ArcLoss 5.4619 MSE 3.1485  Epoch: 14   Global Step: 193050   Required: 27 hours
Training: 2023-10-31 07:02:31,547-Speed 1089.18 samples/sec   Loss 8.6368 ArcLoss 5.4629 MSE 3.1739  Epoch: 14   Global Step: 193100   Required: 27 hours
Training: 2023-10-31 07:02:48,966-Speed 1102.30 samples/sec   Loss 8.7819 ArcLoss 5.5823 MSE 3.1996  Epoch: 14   Global Step: 193150   Required: 27 hours
Training: 2023-10-31 07:03:06,446-Speed 1098.46 samples/sec   Loss 8.7545 ArcLoss 5.5779 MSE 3.1766  Epoch: 14   Global Step: 193200   Required: 27 hours
Training: 2023-10-31 07:03:23,707-Speed 1112.41 samples/sec   Loss 8.6940 ArcLoss 5.5199 MSE 3.1741  Epoch: 14   Global Step: 193250   Required: 27 hours
Training: 2023-10-31 07:03:40,935-Speed 1114.52 samples/sec   Loss 8.6118 ArcLoss 5.4559 MSE 3.1559  Epoch: 14   Global Step: 193300   Required: 27 hours
Training: 2023-10-31 07:04:16,664-[lfw][193324]XNorm: 1.132002
Training: 2023-10-31 07:04:16,664-[lfw][193324]Accuracy-Flip: 0.99267+-0.00318
Training: 2023-10-31 07:04:16,664-[lfw][193324]Accuracy-Highest: 0.99433
Training: 2023-10-31 07:04:42,307-[calfw][193324]XNorm: 1.135021
Training: 2023-10-31 07:04:42,308-[calfw][193324]Accuracy-Flip: 0.94200+-0.01199
Training: 2023-10-31 07:04:42,308-[calfw][193324]Accuracy-Highest: 0.94483
Training: 2023-10-31 07:05:08,659-[cplfw][193324]XNorm: 1.057938
Training: 2023-10-31 07:05:08,660-[cplfw][193324]Accuracy-Flip: 0.86100+-0.01906
Training: 2023-10-31 07:05:08,660-[cplfw][193324]Accuracy-Highest: 0.86450
Training: 2023-10-31 07:05:39,801-[cfp_fp][193324]XNorm: 1.073718
Training: 2023-10-31 07:05:39,801-[cfp_fp][193324]Accuracy-Flip: 0.91329+-0.01489
Training: 2023-10-31 07:05:39,801-[cfp_fp][193324]Accuracy-Highest: 0.91414
Training: 2023-10-31 07:06:05,762-[agedb_30][193324]XNorm: 1.112721
Training: 2023-10-31 07:06:05,762-[agedb_30][193324]Accuracy-Flip: 0.93800+-0.01245
Training: 2023-10-31 07:06:05,762-[agedb_30][193324]Accuracy-Highest: 0.94517
Training: 2023-10-31 07:06:14,711-Speed 124.86 samples/sec   Loss 8.6816 ArcLoss 5.5087 MSE 3.1729  Epoch: 14   Global Step: 193350   Required: 27 hours
Training: 2023-10-31 07:06:32,335-Speed 1089.44 samples/sec   Loss 8.7351 ArcLoss 5.5612 MSE 3.1739  Epoch: 14   Global Step: 193400   Required: 27 hours
Training: 2023-10-31 07:06:49,803-Speed 1099.27 samples/sec   Loss 8.7436 ArcLoss 5.5780 MSE 3.1656  Epoch: 14   Global Step: 193450   Required: 27 hours
Training: 2023-10-31 07:07:07,198-Speed 1103.80 samples/sec   Loss 8.7098 ArcLoss 5.5321 MSE 3.1777  Epoch: 14   Global Step: 193500   Required: 27 hours
Training: 2023-10-31 07:07:24,185-Speed 1130.34 samples/sec   Loss 8.6049 ArcLoss 5.4695 MSE 3.1354  Epoch: 14   Global Step: 193550   Required: 27 hours
Training: 2023-10-31 07:07:41,520-Speed 1107.64 samples/sec   Loss 8.6580 ArcLoss 5.4842 MSE 3.1738  Epoch: 14   Global Step: 193600   Required: 27 hours
Training: 2023-10-31 07:07:58,684-Speed 1118.65 samples/sec   Loss 8.4832 ArcLoss 5.3509 MSE 3.1323  Epoch: 14   Global Step: 193650   Required: 27 hours
Training: 2023-10-31 07:08:15,938-Speed 1112.83 samples/sec   Loss 8.7393 ArcLoss 5.5525 MSE 3.1869  Epoch: 14   Global Step: 193700   Required: 27 hours
Training: 2023-10-31 07:08:32,996-Speed 1125.64 samples/sec   Loss 8.7105 ArcLoss 5.5439 MSE 3.1666  Epoch: 14   Global Step: 193750   Required: 27 hours
Training: 2023-10-31 07:08:50,266-Speed 1111.86 samples/sec   Loss 8.6701 ArcLoss 5.5176 MSE 3.1525  Epoch: 14   Global Step: 193800   Required: 27 hours
Training: 2023-10-31 07:09:07,158-Speed 1136.64 samples/sec   Loss 8.6650 ArcLoss 5.5111 MSE 3.1539  Epoch: 14   Global Step: 193850   Required: 27 hours
Training: 2023-10-31 07:09:24,336-Speed 1117.79 samples/sec   Loss 8.7415 ArcLoss 5.5475 MSE 3.1940  Epoch: 14   Global Step: 193900   Required: 27 hours
Training: 2023-10-31 07:09:41,573-Speed 1114.02 samples/sec   Loss 8.7062 ArcLoss 5.5334 MSE 3.1728  Epoch: 14   Global Step: 193950   Required: 27 hours
Training: 2023-10-31 07:09:59,248-Speed 1086.29 samples/sec   Loss 8.6616 ArcLoss 5.4893 MSE 3.1723  Epoch: 14   Global Step: 194000   Required: 27 hours
Training: 2023-10-31 07:10:16,825-Speed 1092.41 samples/sec   Loss 8.6551 ArcLoss 5.4909 MSE 3.1642  Epoch: 14   Global Step: 194050   Required: 27 hours
Training: 2023-10-31 07:10:34,322-Speed 1097.46 samples/sec   Loss 8.7231 ArcLoss 5.5362 MSE 3.1868  Epoch: 14   Global Step: 194100   Required: 27 hours
Training: 2023-10-31 07:10:51,413-Speed 1123.47 samples/sec   Loss 8.7736 ArcLoss 5.6045 MSE 3.1691  Epoch: 14   Global Step: 194150   Required: 27 hours
Training: 2023-10-31 07:11:08,728-Speed 1108.89 samples/sec   Loss 8.7090 ArcLoss 5.5420 MSE 3.1670  Epoch: 14   Global Step: 194200   Required: 27 hours
Training: 2023-10-31 07:11:26,024-Speed 1110.20 samples/sec   Loss 8.7044 ArcLoss 5.5234 MSE 3.1809  Epoch: 14   Global Step: 194250   Required: 27 hours
Training: 2023-10-31 07:11:43,321-Speed 1110.06 samples/sec   Loss 8.7928 ArcLoss 5.6103 MSE 3.1825  Epoch: 14   Global Step: 194300   Required: 27 hours
Training: 2023-10-31 07:12:00,681-Speed 1106.04 samples/sec   Loss 8.8462 ArcLoss 5.6556 MSE 3.1906  Epoch: 14   Global Step: 194350   Required: 27 hours
Training: 2023-10-31 07:12:18,478-Speed 1078.90 samples/sec   Loss 8.6838 ArcLoss 5.5136 MSE 3.1703  Epoch: 14   Global Step: 194400   Required: 27 hours
Training: 2023-10-31 07:12:35,541-Speed 1125.32 samples/sec   Loss 8.7981 ArcLoss 5.6137 MSE 3.1844  Epoch: 14   Global Step: 194450   Required: 27 hours
Training: 2023-10-31 07:12:52,234-Speed 1150.19 samples/sec   Loss 8.7101 ArcLoss 5.5573 MSE 3.1528  Epoch: 14   Global Step: 194500   Required: 27 hours
Training: 2023-10-31 07:13:09,176-Speed 1133.33 samples/sec   Loss 8.8015 ArcLoss 5.6228 MSE 3.1787  Epoch: 14   Global Step: 194550   Required: 27 hours
Training: 2023-10-31 07:13:26,051-Speed 1137.88 samples/sec   Loss 8.7592 ArcLoss 5.6041 MSE 3.1552  Epoch: 14   Global Step: 194600   Required: 27 hours
Training: 2023-10-31 07:13:43,036-Speed 1130.45 samples/sec   Loss 8.7512 ArcLoss 5.5671 MSE 3.1841  Epoch: 14   Global Step: 194650   Required: 27 hours
Training: 2023-10-31 07:14:00,071-Speed 1127.17 samples/sec   Loss 8.8788 ArcLoss 5.6895 MSE 3.1893  Epoch: 14   Global Step: 194700   Required: 27 hours
Training: 2023-10-31 07:14:17,167-Speed 1123.12 samples/sec   Loss 8.6802 ArcLoss 5.5170 MSE 3.1632  Epoch: 14   Global Step: 194750   Required: 27 hours
Training: 2023-10-31 07:14:34,785-Speed 1089.86 samples/sec   Loss 8.7356 ArcLoss 5.5564 MSE 3.1793  Epoch: 14   Global Step: 194800   Required: 27 hours
Training: 2023-10-31 07:14:52,493-Speed 1084.38 samples/sec   Loss 8.7559 ArcLoss 5.5766 MSE 3.1792  Epoch: 14   Global Step: 194850   Required: 27 hours
Training: 2023-10-31 07:15:09,429-Speed 1133.70 samples/sec   Loss 8.8898 ArcLoss 5.6859 MSE 3.2039  Epoch: 14   Global Step: 194900   Required: 27 hours
Training: 2023-10-31 07:15:27,060-Speed 1089.05 samples/sec   Loss 8.7843 ArcLoss 5.6111 MSE 3.1733  Epoch: 14   Global Step: 194950   Required: 27 hours
Training: 2023-10-31 07:15:44,696-Speed 1088.74 samples/sec   Loss 8.7677 ArcLoss 5.5867 MSE 3.1810  Epoch: 14   Global Step: 195000   Required: 27 hours
Training: 2023-10-31 07:16:01,965-Speed 1111.93 samples/sec   Loss 8.8137 ArcLoss 5.6370 MSE 3.1766  Epoch: 14   Global Step: 195050   Required: 27 hours
Training: 2023-10-31 07:16:19,219-Speed 1112.81 samples/sec   Loss 8.6859 ArcLoss 5.5163 MSE 3.1697  Epoch: 14   Global Step: 195100   Required: 27 hours
Training: 2023-10-31 07:16:36,740-Speed 1095.93 samples/sec   Loss 8.8737 ArcLoss 5.6986 MSE 3.1752  Epoch: 14   Global Step: 195150   Required: 27 hours
Training: 2023-10-31 07:16:53,854-Speed 1121.96 samples/sec   Loss 8.6061 ArcLoss 5.4475 MSE 3.1586  Epoch: 14   Global Step: 195200   Required: 27 hours
Training: 2023-10-31 07:17:10,919-Speed 1125.16 samples/sec   Loss 8.7315 ArcLoss 5.5664 MSE 3.1650  Epoch: 14   Global Step: 195250   Required: 27 hours
Training: 2023-10-31 07:17:28,140-Speed 1114.99 samples/sec   Loss 8.7616 ArcLoss 5.5993 MSE 3.1623  Epoch: 14   Global Step: 195300   Required: 27 hours
Training: 2023-10-31 07:17:45,135-Speed 1129.77 samples/sec   Loss 8.7053 ArcLoss 5.5512 MSE 3.1541  Epoch: 14   Global Step: 195350   Required: 27 hours
Training: 2023-10-31 07:18:02,505-Speed 1105.45 samples/sec   Loss 8.6312 ArcLoss 5.4799 MSE 3.1513  Epoch: 14   Global Step: 195400   Required: 27 hours
Training: 2023-10-31 07:18:19,963-Speed 1099.84 samples/sec   Loss 8.7771 ArcLoss 5.5900 MSE 3.1870  Epoch: 14   Global Step: 195450   Required: 27 hours
Training: 2023-10-31 07:18:37,518-Speed 1093.76 samples/sec   Loss 8.5814 ArcLoss 5.4250 MSE 3.1564  Epoch: 14   Global Step: 195500   Required: 27 hours
Training: 2023-10-31 07:18:55,353-Speed 1076.58 samples/sec   Loss 8.6446 ArcLoss 5.4691 MSE 3.1755  Epoch: 14   Global Step: 195550   Required: 27 hours
Training: 2023-10-31 07:19:12,881-Speed 1095.44 samples/sec   Loss 8.7056 ArcLoss 5.5424 MSE 3.1632  Epoch: 14   Global Step: 195600   Required: 27 hours
Training: 2023-10-31 07:19:30,369-Speed 1097.98 samples/sec   Loss 8.7605 ArcLoss 5.5764 MSE 3.1841  Epoch: 14   Global Step: 195650   Required: 27 hours
Training: 2023-10-31 07:19:48,034-Speed 1086.93 samples/sec   Loss 8.6951 ArcLoss 5.5093 MSE 3.1858  Epoch: 14   Global Step: 195700   Required: 27 hours
Training: 2023-10-31 07:20:05,630-Speed 1091.24 samples/sec   Loss 8.6233 ArcLoss 5.4781 MSE 3.1452  Epoch: 14   Global Step: 195750   Required: 27 hours
Training: 2023-10-31 07:20:22,951-Speed 1108.56 samples/sec   Loss 8.8529 ArcLoss 5.6793 MSE 3.1736  Epoch: 14   Global Step: 195800   Required: 27 hours
Training: 2023-10-31 07:20:40,150-Speed 1116.40 samples/sec   Loss 8.9471 ArcLoss 5.7401 MSE 3.2070  Epoch: 14   Global Step: 195850   Required: 27 hours
Training: 2023-10-31 07:20:57,954-Speed 1078.45 samples/sec   Loss 8.7580 ArcLoss 5.5828 MSE 3.1752  Epoch: 14   Global Step: 195900   Required: 27 hours
Training: 2023-10-31 07:21:15,276-Speed 1108.51 samples/sec   Loss 8.7436 ArcLoss 5.5861 MSE 3.1576  Epoch: 14   Global Step: 195950   Required: 27 hours
Training: 2023-10-31 07:21:32,612-Speed 1107.55 samples/sec   Loss 8.6865 ArcLoss 5.5291 MSE 3.1574  Epoch: 14   Global Step: 196000   Required: 27 hours
Training: 2023-10-31 07:21:49,994-Speed 1104.66 samples/sec   Loss 8.7131 ArcLoss 5.5398 MSE 3.1733  Epoch: 14   Global Step: 196050   Required: 27 hours
Training: 2023-10-31 07:22:07,330-Speed 1107.55 samples/sec   Loss 8.7503 ArcLoss 5.5843 MSE 3.1660  Epoch: 14   Global Step: 196100   Required: 27 hours
Training: 2023-10-31 07:22:24,566-Speed 1114.00 samples/sec   Loss 8.8078 ArcLoss 5.6298 MSE 3.1780  Epoch: 14   Global Step: 196150   Required: 27 hours
